canonical_taxon_id,whiten_bio1,whiten_bio2,whiten_bio3,whiten_bio4,whiten_bio5,whiten_bio6,whiten_bio7,whiten_bio8,whiten_bio9,whiten_bio10,whiten_bio11,whiten_bio12,whiten_bio13,whiten_bio14,whiten_bio15,whiten_bio16,whiten_bio17,whiten_bio18,whiten_bio19,whiten_elevation,whiten_habitat_suitability,whiten_esm2_dim_1,whiten_esm2_dim_2,whiten_esm2_dim_3,whiten_esm2_dim_4,whiten_esm2_dim_5,whiten_esm2_dim_6,whiten_esm2_dim_7,whiten_esm2_dim_8,whiten_esm2_dim_9,whiten_esm2_dim_10,whiten_esm2_dim_11,whiten_esm2_dim_12,whiten_esm2_dim_13,whiten_esm2_dim_14,whiten_esm2_dim_15,whiten_esm2_dim_16,whiten_esm2_dim_17,whiten_esm2_dim_18,whiten_esm2_dim_19,whiten_esm2_dim_20,whiten_esm2_dim_21,whiten_esm2_dim_22,whiten_esm2_dim_23,whiten_esm2_dim_24,whiten_esm2_dim_25,whiten_esm2_dim_26,whiten_esm2_dim_27,whiten_esm2_dim_28,whiten_esm2_dim_29,whiten_esm2_dim_30,whiten_esm2_dim_31,whiten_esm2_dim_32,whiten_snp_dim_1,whiten_snp_dim_2,whiten_snp_dim_3,whiten_snp_dim_4,whiten_snp_dim_5,whiten_snp_dim_6,whiten_snp_dim_7,whiten_snp_dim_8,whiten_snp_dim_9,whiten_snp_dim_10,whiten_snp_dim_11,whiten_snp_dim_12,whiten_snp_dim_13,whiten_snp_dim_14,whiten_snp_dim_15,whiten_snp_dim_16,whiten_func_dim_1,whiten_func_dim_2,whiten_func_dim_3,whiten_func_dim_4,whiten_func_dim_5,whiten_func_dim_6,whiten_func_dim_7,whiten_func_dim_8,whiten_func_dim_9,whiten_func_dim_10,whiten_func_dim_11,whiten_func_dim_12,whiten_func_dim_13,whiten_func_dim_14,whiten_func_dim_15,whiten_func_dim_16
abditomys_latidens,-0.017537864296242597,0.9177418021023448,-1.1254874712891074,-0.2921807960412543,-0.13771975146021775,0.01547915956241385,-0.24084496528903063,0.14287340461827217,-0.147421255275762,-0.5230718427575828,-0.059090916232109506,0.6611113069709911,0.5964605005363862,0.25271213667548315,-0.07056157656194922,0.0892217440609174,0.09014140386091031,0.06415974536637116,0.04373681777494606,0.07592025582384637,0.9497973002249601,0.8986705806407346,0.7079977539040545,-0.40208014303919576,0.46665513057012864,-0.3625588258745287,0.4097123874868385,0.6779323328188533,0.7428436636485245,-0.36814838782078013,-0.5935941557478326,0.6982058832414847,0.7405407331347592,-0.5036224305370851,0.1293523025062088,1.2802749788538725,-0.4791932942184832,-0.15239914743630067,-0.15241736510949302,0.8287223664114369,0.217941680594199,1.3779130793823746,-0.2451825935600892,0.24570623576413417,1.4319723360078138,0.2409166692449287,-0.8119529322994586,0.04620961384373411,0.007632638263882254,0.3366645429946708,-0.9132136275796793,-0.8646952052153014,1.6619700709054255,1.0945611379877596,0.09059282739164704,-0.17245954579236197,-0.33938746245067525,-0.5288640022973978,-1.0061156897934362,0.9837178190994957,0.23748545798885565,-1.2612474774439573,-1.0339208110298066,1.2998297723140082,0.01979393948561744,-0.6972956281189207,0.5889441316853685,1.3484980390335617,-0.18471608018459218,0.34191472187166244,-1.1335577585399226,1.6484688920272894,-0.6982048662519101,1.3494685423384094,0.19473666456337257,-0.4613784941697307,0.24961987199876473,-0.6171720617998161,-0.08773014961871049,0.4889963809479472,-0.21356086206795397,0.4749839060808202,-0.06233501723679207,0.014787172732481712,0.641804339447301
abeomelomys_sevia,0.7253351886384658,1.207359836301964,1.3652680041473613,-0.34443426229563556,-1.333953566068242,0.012490306787934212,-0.022050381911850138,0.20581078662534463,-0.15086029863998224,0.13109091566362013,-0.03864410466329646,-1.1364888642363493,1.0211175211395778,-0.293021390414335,-0.16803905145819034,-0.014168367770399513,-0.054248965122490445,-0.021525348279578756,-0.017747042394755382,0.166317019918734,0.6884409143075306,-0.7101489462465314,0.03332742920574078,-0.10305798080340617,1.4849659207232513,0.47613998436800553,1.0676659084190683,-0.3230918134881437,0.35636463105345445,0.08455521818792741,-0.8400974719595675,-0.8503309954745597,-0.5996552434990364,0.7209909340615286,0.393921267517557,0.024841076496878296,0.1836238792915079,-0.6428142667139005,-1.471584715903869,-1.4159713175528137,1.675119749235545,0.19843227981027597,0.6864076706182777,1.1972208571553675,-0.06975180718216233,0.6801907529392716,0.7350175268018617,-0.029673619405171808,-0.3198272153236345,0.903271058853482,0.516822101809772,1.3218796304824507,-0.20776656126537404,-0.767736976934501,-0.6974722587469296,-1.7278503471387845,0.7744245112883079,1.1767590731844753,1.1515215742133733,-0.8440603685842438,-0.8013580413546075,2.1779078474597933,0.2002039721076601,1.845752816309549,-0.77981459519767,-1.7498258022729227,-0.632393888249959,0.28248521041164826,-0.11228859942232133,-0.5677567660615642,1.1793379848139591,0.6967659648483724,-0.6407005986516339,0.8235984989570455,-0.09960392684265787,0.16624017313047504,-0.5681378393833894,-1.8335684775998797,-0.2691034691170198,-0.2842103304425562,-0.9881056024489009,-0.3162164501780902,0.17691975933710197,-0.3253265157141139,-0.2914980697019868
abrawayaomys_ruschii,-0.11649723083681542,1.5334575721884147,-1.0974754566726634,-0.4361214787757841,-0.08940375860024903,-0.28396253946454053,0.441326913436844,-0.18123195999858852,-0.20172723217631064,-0.21834134730296192,-0.11006124458199064,0.49064324101466866,0.6180165732015106,0.20728617232543323,-0.3800579532911141,0.07692982080866682,0.09422997865969088,0.06055058142151202,0.0406964806490718,0.34524097901364026,0.827824428742156,-0.12995248258886075,1.7363349846623217,-0.649330185952491,0.11593158925073813,-0.0010843334314603297,1.8403269116595908,0.20517096193456563,0.14613743175152796,0.4896081464610609,-1.6030058824567104,0.422218397727376,-1.566668406354946,0.854048389406282,0.46349043627317077,-0.1735912514484937,0.06037510462519898,-0.568503053520487,1.1672475443501589,-0.13073236366140997,0.7255803227255432,-1.6062504454108815,0.30671968555102613,-0.6053766688663332,2.1584233794631524,0.8603070000846045,-0.9161512019821889,-0.502002962213348,0.27059136980140525,-1.7534001210491061,0.03187578629801267,0.21903538206137405,-0.2948903465783581,0.6446562835823741,-0.027762522475674845,0.6422707474036814,0.963924174310898,-0.3261453323893813,-0.5665978269495923,-0.5917399855966295,2.412883818165641,0.6183023711794687,-1.6302419608852752,-0.12179319380907616,-1.2714163203676492,-0.18382554939915863,-0.15310622946921648,-0.6612792473238083,-0.007889191489409237,-0.007152533846064197,-0.7983863895901343,0.4942237610355552,1.374042843680125,1.3583489700558071,0.38602282471939214,3.4768851082840477,-0.7234876630437197,0.45175711429915155,-0.7047306572106867,0.6180046209109198,0.80036723232169,0.21775137703363154,-0.9512678280256439,0.6248630576921962,-0.5124603980543333
abrocoma_bennettii,-0.9244394562913526,-0.6641995017649251,-0.4781335783640051,-0.5672653643031752,0.20937111206769835,-0.39465884749591046,0.30193965501738707,-0.18291472962149036,-0.23374878354939596,0.5315598235209781,-0.172917667171879,-1.3984325336036736,-0.9638894343963628,-0.2709331111880565,-0.22840481524509795,-0.13314075572454517,-0.14431434058800394,-0.07931855834760623,-0.07467487793143963,0.43058233355852105,-0.3461921273091397,1.6529687866582334,2.6811534583023042,0.0010114358735465196,-1.1423393548209764,-0.1866191869780131,0.44888388914704114,-0.5382741849362256,-1.8047982206553754,0.1023677207494256,-0.7213214099374166,1.534631766414458,-1.1541372874353728,-0.8204412805260102,0.815369812592184,0.9867304046645043,1.4003161237935744,-0.4031608946752013,-1.5799910956702197,-0.646080614943106,-0.6081777671308346,-0.04319525575353231,0.9604291895833678,1.519861991272812,-1.869027470732978,-0.8984957015117346,1.5207092159648654,-0.8828784191378581,-0.2846405677466909,-0.24587399456742196,-0.7503304832868083,1.8106786402784065,0.7772461595278861,0.09507764746563871,0.13062711553030779,-0.5041864459316363,-0.497436332653921,-0.5703364423301903,-0.44740844903486326,-0.10258489030289121,-0.07222465219593424,-1.5522838734755189,0.9453692583910255,0.2226472940104357,0.8411700020007338,-1.2004620557505394,1.2316370893521054,1.0059526724633872,-2.0548145193157237,0.14585256917930908,-1.9328185609512476,0.79250212900879,-1.2279510510007388,0.19842523835044634,-0.3881792212194477,-0.6169395363543818,1.2285611547719422,-1.8693112494377244,-0.585741423443195,0.41744296511705276,-1.3844670769330938,-1.0734670094795544,0.7926575284614817,-0.6336482720570942,-1.181765744663097
abrocoma_boliviensis,-0.03922758846951878,0.47606719454419427,-1.2021352686831739,0.13677390023941285,-0.11195967916192019,0.15565862577952594,-0.11533224350593077,0.10543339142236374,0.009194413199789668,-0.1131988037599004,0.10343109007970809,0.42315390198640024,0.8241090021390155,0.20298329317105854,0.07521672954673729,0.1309674492317789,0.12957231535704888,0.08475368562808847,0.07939873477666415,-0.34511558364054146,1.0797598472341654,-0.3161118866753634,0.5334219673537735,-0.45290154058884574,1.370640117402123,0.7262219164870285,0.34582081494272565,-0.22290400372509894,1.4803075120226512,-0.3495036225495984,-2.098433857844093,0.2552074845015147,0.10100718646441333,1.3621553511013356,0.38713393929078366,-0.8226527190403927,0.9757655143701456,-0.4501386834487327,1.146516321540718,-1.9135002734222342,-1.127669868320344,-0.5533657124954791,1.347624201753397,-1.9726114460186623,0.07378556323125574,-0.0047831590965458585,0.09138299149548601,-0.735223547900901,-1.144428961100568,0.3994810018381818,0.003906840737485985,1.0125561780608487,2.31559462625115,0.11903873380777667,-1.1616358990351325,-0.6288475675600242,0.3126989782679221,-1.4392316770560742,-1.2204290049624218,0.48132435497735065,-0.9681579298834896,0.006386896098825787,0.7488025773552236,-1.1954260774116376,-1.337549779792062,-0.3777279963522021,0.8895213755898301,0.06524505334619253,-1.0308927025387826,-0.8813464355643542,0.23230771335648148,-0.7358992070398318,-0.8021471993445509,1.098469426684734,0.5311095055665259,3.0085062729255014,-1.021967016615953,0.9063483542978822,-1.110331133868682,-0.22554777617238173,-0.9316800905345259,-0.4048546981039461,0.4935980591700817,-2.455567355690354,-1.1314875679085663
abrocoma_cinerea,-0.1205640541193046,0.07327013292152604,-1.2372813178636692,0.0497972812985818,-0.03924590698994359,0.07774361052647615,-0.28554467352307106,0.013438826158641929,-0.07497757327948039,-0.15166319582731277,0.02896532535201993,-0.04828594805006205,1.1000766171487757,0.1732055605197477,0.05476214928299905,0.1063122597357084,0.12295830866218789,0.0879940008810373,0.07286276875479003,-0.09192524625934756,1.0577991135687188,-0.43646829614753163,0.21499822459343923,0.4878393564489518,-0.5005710221559118,1.8356020655589311,1.4285183849236116,0.48267559684404004,1.67468031860333,-0.4526099365049851,1.4420661327833884,2.041283639816957,-0.3756164699238121,0.9655957888974035,-0.0008519150097683454,-0.5585489029180633,-0.7453906503772433,0.8077643868328975,-0.8439356843924846,-2.1768081270812973,-1.3241121683863766,-1.7264298452466242,0.7387641963759355,0.4671854038811748,0.6124321738729771,-0.08104099248820468,1.645104412625115,0.3064622589946835,-0.4784921075988992,-1.1548562018426525,1.030271126582045,-0.08410858248105052,0.36349041636975377,-0.3340357163065222,0.261782171234607,0.15792528002132689,-1.5711663234677617,2.0588536927820003,0.18280937421773583,1.0236312358188304,0.5552245389602622,-0.19002575189720694,0.9014416295710669,-2.2515853012863767,1.7029719259217768,-0.7599075868710901,-0.23281172908899084,-0.03299661823445758,-0.6311534749413839,0.9044009293792243,0.3036471844679998,-0.18229114870792396,1.2769732807957082,1.4498547262349664,-0.5217422777543419,0.19992976574620563,-0.1868086749854481,0.37385800830543603,-1.4853742160642476,-1.4733664634599557,-0.0015123399850448186,-0.796423136441309,-0.20274068406559045,0.16860676363648375,1.6762974327424291
abrothrix_andinus,-0.37406270539446973,-0.34451551393193347,-1.1165746353176695,-0.5943299713988459,0.08444106779814764,-0.21321750931386618,0.3968233998549548,-0.28454037851401925,-0.1789105520977755,0.00223071910783678,0.024362843285777137,-1.036381297928219,0.9440896232883871,0.024458012745079475,-0.3917254329927937,0.0676584652859917,0.03457646630099845,0.03632942365732741,0.030333795357682956,0.42230389458817,-0.09720697378229758,1.417006394947625,0.36990619365980737,0.6605748021405632,1.819564359937938,0.16987798843305155,0.6594110539639073,0.9885898523852951,-0.6775025777968157,-0.034173302404918705,-0.5214303917991997,0.5449489328280593,-1.3843696026774799,0.23479725381794128,-0.5530423950300112,-0.05441874348075886,0.8467655191757565,1.3446518633099311,-0.6170221071642288,0.0840075256011566,0.1522189483990793,-0.48596806606706655,-1.7046732789253636,0.0825321678127486,-1.1809342606065147,0.8980718560016475,-0.6661160260967677,0.9148481596186862,0.35092761660404076,1.9121878381161561,1.921983516142945,-0.8502877755181647,0.8867233652975529,0.3868269072279531,-1.0878168373712616,0.6404499885362667,0.20616497325246824,-1.0006586258879815,-1.5818067673028662,0.41072291434018965,-0.44365630714148696,-0.36155176469828487,0.4826358730428998,0.04858478886461098,-1.4485238293437654,1.0612035852328277,1.7887489357854949,1.5797131696413966,-2.2464680988321115,-0.7080858195559845,-0.8316321530951978,-1.0788407027955547,-0.6128841400191872,1.8346872863814412,-0.1502817334245759,-0.614093056958266,1.0119960790408276,0.4885770841798155,0.1341819800935309,-0.27841426291813287,-0.07838641768845375,-2.121497119016134,-1.1712666644218086,0.606451359143115,1.9193859740442536
abrothrix_illuteus,-0.5557141453456577,0.08129230860430202,-0.9892120920270974,-0.06796312535678767,0.15986938299500675,-0.25852417531848293,0.1960401060020846,0.0502031601739505,0.12048523130226536,0.18410371271885786,0.01905718170723085,-1.322244965032319,0.3994085368028185,-0.10335106357193419,-0.07979652050673151,0.016604143903000405,-0.012941726977402916,-0.004666655708107324,0.014905008257790326,0.16578580026503154,-1.1047701717893645,-1.4357247793007937,-1.3355275373463906,1.2909852509406847,-1.5102990166729524,0.1162858332217699,1.5633756519014361,-0.2794366322050128,0.25294980766685715,0.29000061631349194,1.0830082482890213,-0.18597306227006902,0.00013962968204419234,-0.09647306785662213,-0.3973454079681071,-1.2451077698657045,0.4976814813695594,-1.0517287663003008,-1.2173853460982682,1.7368922400532156,-1.7979902563564683,-0.21600338912076383,0.24381818840344494,-2.5394528149768987,0.005278764564420575,-1.3813903333670106,1.915645061580095,0.08909584262777788,0.5438625611021062,0.8304237546482143,2.4104501537479766,0.27636035422834465,-0.7181658195626884,-0.6284416079181563,1.8185315593241922,-0.004462884804382276,-0.74015345173759,-0.25157817279521,0.5279756399029574,0.7821765287569424,-0.4505041509789876,-0.27416649382143204,-1.235162114925916,1.2579323499534956,-0.3069987198134731,-0.2116771786265584,0.5078934178251698,0.06419442305299802,-0.32918346430093665,0.6212771473116587,-0.5884318663744289,-0.9362319137834029,1.7570583434867142,1.0654349437540773,1.541443573017691,-0.6304080811105106,-0.7026500296920216,0.9663789390272695,0.9093837724528063,1.5817457687044654,-0.41533894165994745,-0.8556268814492495,-0.3775608057589141,-0.06116811704194647,-1.0868575577283082
abrothrix_jelskii,-0.016182256535413105,-0.11136861588142746,-1.2294617809994703,-0.34117491194347466,-0.1350929981174619,-0.3409002329263637,0.2578005078721688,-0.332100150178194,-0.11104932897663168,0.23444409479252726,-0.055244811786071414,0.3127762580778184,0.9319543941353904,0.23352723045808058,-0.2024723024081205,0.12322552027267021,0.14119393325290563,0.09980406384662058,0.082677599042793,0.48339821260702565,1.186135423359095,0.061733890486420334,0.4578358965672706,0.12836659533426797,0.13797665302394851,1.107217591694308,-0.3378619519046293,-0.8342648949549898,-0.47659370218779223,-1.2192908535268707,0.6049194359266858,2.2613262621546335,-0.11596568109202682,-1.6792288540612228,-0.05859013686947315,-0.33416505727740714,0.12753158626897798,0.3304645162419324,1.1605372921628099,-0.2015241438502506,0.7571400469676016,0.23171345155939163,-0.8436899581471597,-0.13202205619197824,-0.8727071828787565,0.025326576049215482,-0.28052720127125935,0.8076722859620995,0.5935273503269017,0.11649907631058128,-0.15284934739685394,-0.6172971065793234,-0.007279694719920398,0.3156005513151468,-1.306323671753674,0.0024068266903732923,-0.7917200940756346,-1.0144480126154023,-0.7738803390060086,-0.46440565673902295,-1.1447156792894264,0.7625187178109563,1.8760908008544372,0.9119735678223309,-0.7766481274900511,-0.007041738514746387,-0.22035132829788778,1.267201652891039,0.23260690572233575,-0.7707008659077736,-0.538208111660696,1.734166472716228,0.26163461346026107,1.440236067343649,0.8925491798060243,0.17803000259527407,0.7548666790455442,0.4535569186928101,1.6049923606624314,-1.0461910309234237,-0.08079654566648747,0.9832396768063438,0.40888775723504656,-2.03108169416945,-1.0316562056583785
abrothrix_lanosus,-2.406118738878281,-0.5994694348082371,2.1804012970930975,0.46973041922603403,0.19086083670792664,0.3340781903788327,-0.2491770862317024,0.2645712620344034,0.2108564145257297,0.08993403109660933,0.2207207826905196,1.593944593760579,3.0955105590169385,-0.5189634684109318,0.1248132627991622,0.09012965371353406,-0.054346762991143514,0.018700319354826047,0.01578626515831451,-0.23679959347626706,-1.6692455720406167,-0.3366939327064306,1.693603800650516,0.7996299589164703,1.0914478629790698,-0.35347738842965226,-0.9096555491655564,-1.6775024736052118,-1.0648777795293103,1.8104435022101308,-0.9774587196588526,-1.7407812313176918,1.2283741791438643,1.3840643666213932,-0.9085522536870042,1.8755004345459863,0.39989343249256987,0.09483121676116281,-0.24793660521604666,0.13313765438860056,-0.5803407603108216,1.1370670983070243,-0.3595734234699175,2.596254325840253,1.4273234240095825,1.5943741176290964,0.411375263927085,-1.6171572805537373,-1.5383858959349943,0.002805962382016453,-0.16662303739016202,0.06277342791233627,0.2888570784557801,0.6283452986976441,-2.1808530942424222,1.9602575954772261,-0.5639970256640695,0.2764205898907153,1.9251999720730502,-0.3430793789442463,-0.9008447381403772,0.3018035667381089,0.0236934307197442,-0.6675811321444854,-1.927266877185499,0.4860488077468512,-0.3835542827972936,-0.5097322446207159,0.4867481685279678,-1.4537880547322157,1.0965936429448881,-0.14849200804036408,0.09536072216492678,0.8377974586142459,0.19637693668749653,-0.9370887241388631,-0.23068668795107952,-0.5550378502076604,0.779040455132503,-0.37090183072105054,0.47765889231206454,-0.5725002587698214,-0.17006132724119258,-0.6749729610295252,-1.4920156139769873
abrothrix_longipilis,-1.6402003540094663,-0.8972872110342267,0.7309574497415248,0.3914723222737242,0.21605457192862737,0.22010441428048186,0.06945260699168651,0.174786062377577,0.0892516765256655,-0.06365251941110939,0.16892211637852256,0.9635995051796242,-0.08696039257945734,-0.29799223325343005,0.2341457336755866,-0.0895994716061542,-0.0977684316298093,-0.07101525596379574,-0.03990574405702628,-0.24257120001437324,1.2052804011920153,-0.6134763652207081,0.4271334207497588,-0.16055722712856596,-0.5408223941913557,2.3710906917682513,0.787893285918016,1.1083625533555257,0.06638726510812012,-1.4824201889993844,0.7413919041436808,1.6926396435605335,0.9598814297347031,-0.8074334263695544,-0.7055475031627739,0.794326837663628,0.6553816851211341,1.8018414004057943,1.0087826636267805,0.0510390831817659,0.24141446845820158,1.150229521472641,0.36801248370195216,-0.9864326751025071,-0.5927997777976977,2.5122023585915314,-2.194465133031866,0.7788790767953557,-1.9394975952177345,-0.14683658462201807,1.266628559443925,-0.1819964390201705,-1.4529684814424126,-1.3365860471498503,0.8743845702760128,0.7443276352240413,0.03757177790084259,0.32627007474290043,-1.3836888490204624,-0.9503146298388582,-0.7049563462034915,0.22969033606648756,0.4382434807654107,-0.12391961770595131,0.9188675210264247,0.7310485999169144,0.26091973312480216,-1.7155954257471364,-1.843271530801316,2.321797837421822,0.354553077981254,-0.42046432493715497,0.24085672062026323,-0.7542933385249437,-1.0489381036663383,-1.369101424124492,0.6173944427531851,0.631260539984585,0.2790920065455452,-0.09054514493805207,0.9487358577991777,-0.32816222262915984,-0.038543584958995646,-1.2132544495135569,-0.09653216584707994
abrothrix_olivaceus,-1.2985871982803665,-0.6747378992587456,0.0941550745245652,0.3835840993500678,0.25220259116312216,0.328813060839709,-0.47147149072042366,-0.2110505925796595,0.18200572874114393,-0.023912068857429913,0.022203897426637545,-0.36216170968910505,-1.3530586344153441,-0.3296902359810492,0.296050420196769,-0.17419593518597293,-0.15780181012948039,-0.12120486392158081,-0.10941981149534497,-0.4057403029555073,1.3478921884360917,0.7418918403012718,0.23372654207705026,-0.42694530666341707,1.3432286626689893,-0.09898256806772418,-0.35258618198363617,0.09746074101228028,-0.7840371660203411,1.6161452985283993,0.31992611795600373,0.9074847173349482,1.3284812006704447,0.02000712429537956,-0.2817266003174384,-0.6344911221840488,-0.5630669176502545,1.4481805987536553,-0.09738467746440631,-1.216756982176725,-1.3689508475543237,0.24368228942303347,0.8234647941907207,0.2525333850699642,-0.7290579757442444,-0.11377419105626205,0.8651598609862308,1.0859578964824037,0.6605657349967868,1.971505217727587,-0.642538046452931,-0.3199184045105364,-1.492358180213888,0.1604430965594077,-0.05529701148014438,1.4780185501233563,0.5295790012317703,1.7170603324846634,-0.05316334420620927,0.4701473922647107,-1.8961496085924816,-1.268453861453859,-0.988697329060567,-1.1467541028572272,-0.33265784198400017,1.005722082161431,0.4393087886943959,0.5417531317844093,-2.12187054361869,-2.0706529462073378,0.11013238009041182,0.1921449269661854,1.0896753985447085,-1.9073442870318809,1.2625393386665218,0.00665838875699577,-0.5732473151930558,0.14018773612207286,0.06553560167649446,0.7010523872370302,-1.9429324926311033,-0.7599947724424962,-0.007056129615237857,-0.15353971885040243,1.2672930606967872
